                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.68532,                0.48406,                  1.086,                 0.9376,                0.99332,                0.98782,                0.89113,                0.48494,                0.33914,                 0.8883,              0.0094909,              0.0094909,              0.0094909
                     20,                 0.6787,                0.48664,                  1.075,                0.97145,                0.97038,                0.98502,                0.88528,                 0.5043,                0.36609,                0.89128,              0.0094626,              0.0094626,              0.0094626
                     21,                0.68304,                 0.4854,                 1.0691,                0.96302,                0.98714,                0.98325,                 0.8849,                0.50042,                0.35109,                 0.8762,              0.0094343,              0.0094343,              0.0094343
                     22,                 0.6816,                0.48802,                 1.0691,                0.97459,                0.98296,                0.98202,                0.88211,                0.49873,                0.34495,                0.89129,               0.009406,               0.009406,               0.009406
                     23,                0.67532,                0.46817,                  1.059,                0.96904,                0.97636,                0.98515,                 0.8844,                0.51214,                0.33114,                 0.8981,              0.0093777,              0.0093777,              0.0093777
                     24,                0.66045,                0.46929,                 1.0732,                 0.9699,                0.97364,                0.98725,                0.89056,                 0.4837,                0.33686,                0.87275,              0.0093494,              0.0093494,              0.0093494
                     25,                0.64344,                0.44123,                 1.0519,                0.95951,                0.99079,                0.98637,                0.88712,                0.48445,                0.32385,                0.87326,              0.0093211,              0.0093211,              0.0093211
                     26,                0.65903,                 0.4567,                 1.0609,                0.95632,                0.98235,                0.98252,                0.88427,                0.48909,                0.32486,                0.87612,              0.0092929,              0.0092929,              0.0092929
                     27,                0.66362,                0.46295,                 1.0675,                0.96941,                0.99383,                0.99087,                0.90534,                  0.476,                0.32321,                0.86985,              0.0092646,              0.0092646,              0.0092646
                     28,                0.65199,                0.44643,                 1.0481,                  0.957,                0.98784,                0.98511,                0.88952,                0.47672,                0.33608,                0.87782,              0.0092363,              0.0092363,              0.0092363
                     29,                0.66025,                0.44101,                 1.0671,                0.96665,                0.97917,                0.98582,                0.88452,                0.47942,                0.32565,                0.87494,               0.009208,               0.009208,               0.009208
                     30,                0.64836,                0.44791,                 1.0433,                0.96894,                0.98037,                0.98614,                0.90416,                0.46482,                0.31634,                 0.8631,              0.0091797,              0.0091797,              0.0091797
                     31,                0.65791,                0.45293,                  1.051,                0.95392,                0.98552,                0.98806,                0.90636,                0.46243,                 0.3219,                0.86993,              0.0091514,              0.0091514,              0.0091514
                     32,                0.64792,                0.44394,                 1.0574,                0.95927,                0.98807,                0.98643,                0.88021,                0.49742,                0.32332,                0.87639,              0.0091231,              0.0091231,              0.0091231
                     33,                0.62927,                0.43391,                 1.0451,                0.96725,                0.97684,                0.98597,                0.89408,                 0.4639,                  0.319,                0.87324,              0.0090949,              0.0090949,              0.0090949
                     34,                0.65898,                0.44096,                 1.0537,                0.95082,                0.90776,                0.97854,                 0.8766,                0.50315,                0.45786,                0.88613,              0.0090666,              0.0090666,              0.0090666
                     35,                0.64549,                0.42729,                 1.0449,                0.95256,                0.97798,                0.98229,                0.88688,                 0.4933,                0.35497,                0.88066,              0.0090383,              0.0090383,              0.0090383
                     36,                0.64757,                0.43026,                  1.049,                0.96785,                 0.9802,                0.98088,                0.90359,                0.45764,                 0.2949,                0.85241,                0.00901,                0.00901,                0.00901
                     37,                0.63444,                0.43416,                 1.0463,                0.96594,                0.98649,                0.98846,                0.90417,                0.46373,                0.30761,                0.86982,              0.0089817,              0.0089817,              0.0089817
                     38,                0.63764,                0.43684,                 1.0447,                0.97247,                0.98558,                0.99001,                0.89785,                0.44896,                0.31792,                0.85619,              0.0089534,              0.0089534,              0.0089534
                     39,                0.65378,                0.42316,                 1.0621,                0.95844,                0.98558,                0.98697,                0.89101,                0.47632,                0.30797,                0.86413,              0.0089251,              0.0089251,              0.0089251
                     40,                0.64136,                0.42774,                 1.0436,                0.97059,                0.96983,                0.98366,                0.89525,                0.46549,                 0.3071,                0.85802,              0.0088969,              0.0088969,              0.0088969
                     41,                0.63705,                 0.4183,                 1.0487,                0.97411,                0.98766,                0.97878,                0.89956,                 0.4572,                0.28186,                0.85887,              0.0088686,              0.0088686,              0.0088686
                     42,                0.62931,                0.41479,                 1.0374,                0.98164,                0.97851,                0.98637,                0.89734,                0.46383,                0.28712,                 0.8749,              0.0088403,              0.0088403,              0.0088403
                     43,                0.60881,                0.40893,                 1.0311,                0.95742,                0.98624,                 0.9895,                0.89345,                0.46318,                0.29725,                0.86266,               0.008812,               0.008812,               0.008812
                     44,                0.61601,                0.40877,                 1.0328,                 0.9725,                0.97475,                0.98191,                0.90178,                 0.4596,                0.29159,                0.86364,              0.0087837,              0.0087837,              0.0087837
                     45,                0.63406,                0.41807,                 1.0394,                0.97633,                0.97517,                0.98742,                0.89434,                0.45758,                0.29925,                0.85987,              0.0087554,              0.0087554,              0.0087554
                     46,                0.61759,                 0.4022,                  1.024,                0.97813,                0.96437,                0.98412,                0.89427,                0.44124,                0.28935,                0.85342,              0.0087271,              0.0087271,              0.0087271
                     47,                0.62658,                0.40891,                 1.0276,                0.97271,                0.98558,                0.98502,                0.89622,                0.48229,                0.29153,                0.87763,              0.0086989,              0.0086989,              0.0086989
                     48,                0.62137,                 0.4012,                 1.0334,                0.97947,                0.96571,                0.98733,                0.90955,                0.45126,                0.29567,                0.85474,              0.0086706,              0.0086706,              0.0086706
                     49,                0.60607,                0.40088,                 1.0305,                0.97918,                0.97359,                0.98096,                0.89805,                0.46976,                0.29471,                0.87031,              0.0086423,              0.0086423,              0.0086423
                     50,                0.62458,                0.41257,                 1.0419,                0.97398,                0.98122,                0.98229,                0.90081,                0.45846,                0.29251,                0.85572,               0.008614,               0.008614,               0.008614
                     51,                0.61247,                0.40183,                  1.031,                0.97167,                0.98464,                0.98732,                0.92274,                 0.4279,                 0.2718,                0.83105,              0.0085857,              0.0085857,              0.0085857
                     52,                0.62615,                0.38902,                 1.0328,                0.96846,                0.99478,                0.99183,                0.91191,                0.43945,                0.26884,                0.84609,              0.0085574,              0.0085574,              0.0085574
                     53,                0.61239,                0.39637,                 1.0265,                0.98048,                0.97517,                0.98405,                0.89971,                 0.4371,                 0.2796,                0.84708,              0.0085291,              0.0085291,              0.0085291
                     54,                0.61053,                0.39358,                 1.0282,                0.96106,                 0.9813,                0.98375,                0.91002,                 0.4443,                0.27031,                0.84502,              0.0085009,              0.0085009,              0.0085009
                     55,                 0.5918,                0.38137,                 1.0273,                0.97143,                0.98004,                0.98489,                0.92074,                0.43037,                0.26831,                0.84025,              0.0084726,              0.0084726,              0.0084726
                     56,                0.59962,                 0.3959,                 1.0257,                0.97321,                0.96837,                 0.9867,                0.91043,                0.42298,                0.27005,                 0.8384,              0.0084443,              0.0084443,              0.0084443
                     57,                0.60011,                0.39271,                 1.0237,                0.97418,                0.98982,                0.98325,                0.90679,                0.42767,                0.27683,                0.84011,               0.008416,               0.008416,               0.008416
                     58,                0.60557,                0.40352,                 1.0272,                0.97698,                0.98489,                0.98324,                0.90669,                0.42678,                0.26723,                 0.8434,              0.0083877,              0.0083877,              0.0083877
                     59,                0.58823,                0.37213,                 1.0116,                0.98103,                0.98396,                0.99084,                0.90639,                0.45559,                0.30601,                0.85649,              0.0083594,              0.0083594,              0.0083594
                     60,                0.59369,                0.38544,                 1.0202,                0.98322,                0.97443,                0.98146,                 0.9119,                0.43858,                0.27517,                0.84948,              0.0083311,              0.0083311,              0.0083311
                     61,                0.60569,                0.37688,                  1.035,                0.97641,                0.99051,                0.98696,                0.90801,                0.43228,                0.26334,                0.84212,              0.0083029,              0.0083029,              0.0083029
                     62,                0.56966,                0.37296,                 1.0161,                0.97495,                0.98528,                0.98308,                0.91284,                0.43448,                0.27163,                0.85484,              0.0082746,              0.0082746,              0.0082746
                     63,                0.58403,                0.37386,                  1.011,                0.95033,                0.98809,                0.98355,                0.91414,                0.44237,                0.27396,                0.85063,              0.0082463,              0.0082463,              0.0082463
                     64,                0.58297,                0.37097,                 1.0088,                0.97705,                0.98458,                0.98522,                0.91428,                0.42254,                0.26212,                 0.8371,               0.008218,               0.008218,               0.008218
                     65,                0.60606,                0.39859,                 1.0277,                0.96504,                0.98399,                0.98561,                0.91176,                0.43654,                0.26603,                0.84784,              0.0081897,              0.0081897,              0.0081897
                     66,                0.58311,                0.38411,                  1.016,                 0.9747,                0.99319,                0.98732,                0.91273,                0.43557,                0.27626,                0.83613,              0.0081614,              0.0081614,              0.0081614
                     67,                0.58183,                0.37321,                 1.0099,                 0.9804,                0.97995,                  0.989,                0.92623,                0.42441,                0.25618,                0.83208,              0.0081331,              0.0081331,              0.0081331
                     68,                0.57522,                0.36101,                 1.0084,                0.96955,                0.98819,                0.98347,                 0.9024,                0.45267,                0.26919,                0.85133,              0.0081049,              0.0081049,              0.0081049
                     69,                0.57407,                0.36441,                 1.0024,                0.97751,                0.97117,                0.97888,                0.90327,                0.43747,                0.26734,                0.85172,              0.0080766,              0.0080766,              0.0080766
                     70,                0.56986,                0.36715,                 1.0077,                0.97381,                0.98421,                0.98597,                0.91755,                0.42643,                0.25958,                0.84615,              0.0080483,              0.0080483,              0.0080483
                     71,                0.56758,                0.36714,                 1.0067,                 0.9891,                0.99079,                0.98845,                0.90429,                0.44406,                0.26126,                0.84452,                0.00802,                0.00802,                0.00802
                     72,                0.57647,                0.37196,                 1.0102,                0.97091,                 0.9888,                0.98439,                0.91738,                  0.446,                 0.2533,                0.85494,              0.0079917,              0.0079917,              0.0079917
                     73,                0.57518,                0.36957,                 1.0205,                0.97887,                0.98296,                0.98232,                0.92127,                0.42563,                0.25574,                0.84219,              0.0079634,              0.0079634,              0.0079634
                     74,                0.58002,                0.36833,                 1.0142,                0.97901,                 0.9904,                0.98219,                0.90068,                0.45944,                 0.2625,                0.85475,              0.0079351,              0.0079351,              0.0079351
                     75,                0.58442,                0.37454,                 1.0156,                0.98315,                0.99079,                0.98411,                0.91059,                0.42176,                 0.2563,                0.83253,              0.0079069,              0.0079069,              0.0079069
                     76,                0.57956,                0.36787,                 1.0062,                0.97656,                0.98951,                0.98063,                0.90754,                0.43291,                0.25928,                0.84504,              0.0078786,              0.0078786,              0.0078786
                     77,                0.57387,                0.36845,                 1.0043,                0.98007,                0.98142,                0.98763,                0.91929,                0.42836,                0.25378,                0.83051,              0.0078503,              0.0078503,              0.0078503
                     78,                0.55877,                0.35187,                0.99519,                0.98386,                0.99409,                0.98865,                  0.911,                  0.441,                0.25276,                0.84561,               0.007822,               0.007822,               0.007822
                     79,                0.58376,                0.35921,                 1.0192,                0.97395,                0.98568,                0.98571,                0.91718,                0.41964,                0.25825,                0.82811,              0.0077937,              0.0077937,              0.0077937
                     80,                0.58048,                0.36458,                 1.0055,                0.97972,                0.98805,                0.98557,                0.91553,                0.42084,                0.26543,                0.83822,              0.0077654,              0.0077654,              0.0077654
                     81,                 0.5755,                 0.3682,                 1.0099,                0.97388,                0.98045,                0.98355,                0.91525,                0.42908,                0.26933,                0.83409,              0.0077371,              0.0077371,              0.0077371
                     82,                0.56255,                0.35548,                 1.0011,                0.97806,                0.98958,                0.98327,                0.90976,                0.42152,                0.25846,                0.83665,              0.0077089,              0.0077089,              0.0077089
                     83,                0.57791,                0.37018,                  1.003,                0.97477,                0.99408,                0.98034,                0.90913,                0.42408,                0.24964,                0.83269,              0.0076806,              0.0076806,              0.0076806
                     84,                0.56525,                0.35374,                 1.0016,                0.95942,                0.99293,                0.98092,                0.91522,                0.42046,                0.24263,                0.83111,              0.0076523,              0.0076523,              0.0076523
                     85,                0.57092,                0.35653,                 1.0011,                  0.967,                0.98723,                0.98182,                0.91124,                0.41773,                0.26337,                0.83546,               0.007624,               0.007624,               0.007624
                     86,                0.56544,                0.36021,                 1.0012,                 0.9754,                 0.9836,                0.98609,                0.91778,                0.42465,                0.26169,                0.83429,              0.0075957,              0.0075957,              0.0075957
                     87,                0.55024,                0.34106,                0.99997,                0.97212,                0.97829,                0.98637,                0.91032,                0.43823,                 0.2755,                 0.8366,              0.0075674,              0.0075674,              0.0075674
                     88,                0.55568,                0.35126,                0.99275,                0.97835,                0.98241,                 0.9888,                0.92167,                0.42438,                0.26016,                0.83428,              0.0075391,              0.0075391,              0.0075391
                     89,                0.55723,                0.34756,                 1.0013,                0.97507,                0.97574,                0.98672,                0.91609,                0.44725,                0.26093,                0.83786,              0.0075109,              0.0075109,              0.0075109
                     90,                 0.5509,                 0.3432,                0.98415,                0.98573,                0.98059,                0.98946,                0.91284,                0.44409,                0.24881,                0.84645,              0.0074826,              0.0074826,              0.0074826
                     91,                0.57809,                0.36048,                 1.0186,                0.97762,                0.99479,                0.98057,                 0.9006,                0.42896,                0.23977,                0.84719,              0.0074543,              0.0074543,              0.0074543
                     92,                0.54695,                0.34122,                0.98928,                0.97358,                0.98942,                0.98827,                0.91374,                0.43854,                0.25393,                0.84625,               0.007426,               0.007426,               0.007426
                     93,                0.55647,                0.35049,                0.99826,                 0.9788,                0.99429,                0.98623,                0.91168,                0.44016,                  0.247,                0.84314,              0.0073977,              0.0073977,              0.0073977
                     94,                0.55327,                0.34601,                0.99017,                0.97737,                 0.9936,                0.98508,                 0.9192,                0.41778,                0.25209,                0.82849,              0.0073694,              0.0073694,              0.0073694
                     95,                0.55065,                0.34412,                0.99122,                0.98356,                0.98958,                0.98657,                0.91746,                0.43714,                0.25357,                0.85198,              0.0073411,              0.0073411,              0.0073411
                     96,                 0.5618,                0.34757,                0.99506,                0.98338,                0.98827,                0.98534,                0.90637,                0.46081,                0.25477,                0.85541,              0.0073129,              0.0073129,              0.0073129
                     97,                0.54942,                0.34719,                 0.9968,                0.97441,                0.98638,                0.98845,                0.92441,                0.42872,                0.24557,                0.83359,              0.0072846,              0.0072846,              0.0072846
                     98,                0.55403,                0.34481,                0.99726,                 0.9748,                0.98475,                0.98287,                0.91182,                0.43475,                0.25092,                0.84046,              0.0072563,              0.0072563,              0.0072563
                     99,                0.55866,                0.34115,                0.98952,                0.97796,                0.98037,                0.98684,                0.91473,                0.43407,                0.24362,                0.84055,               0.007228,               0.007228,               0.007228
                    100,                0.55049,                 0.3402,                0.99104,                0.97017,                0.99465,                0.98072,                0.91784,                0.42597,                0.23959,                 0.8471,              0.0071997,              0.0071997,              0.0071997
                    101,                0.54468,                 0.3396,                0.98569,                0.97878,                0.98958,                0.98353,                0.91874,                0.41034,                0.23481,                0.82827,              0.0071714,              0.0071714,              0.0071714
                    102,                0.53167,                0.33544,                0.97909,                0.97817,                0.98337,                0.98588,                0.92178,                0.42821,                0.23993,                0.83635,              0.0071431,              0.0071431,              0.0071431
                    103,                0.54279,                0.34129,                0.99335,                0.97868,                0.99479,                0.99072,                0.91839,                0.42093,                 0.2413,                0.82748,              0.0071149,              0.0071149,              0.0071149
                    104,                0.52562,                0.33866,                0.97251,                0.97744,                0.99398,                0.98334,                0.91394,                0.42334,                0.23505,                0.83502,              0.0070866,              0.0070866,              0.0070866
                    105,                0.55464,                0.34149,                0.98805,                0.97813,                0.98438,                0.98311,                0.91525,                0.40798,                 0.2402,                0.82549,              0.0070583,              0.0070583,              0.0070583
                    106,                0.53315,                0.32289,                0.97542,                0.96665,                0.98958,                0.98215,                0.91305,                 0.4077,                0.24027,                0.81802,                0.00703,                0.00703,                0.00703
                    107,                0.55022,                0.34539,                0.99182,                0.97946,                0.98873,                0.98352,                0.91283,                0.42302,                0.24594,                0.82947,              0.0070017,              0.0070017,              0.0070017
                    108,                0.53423,                0.33482,                0.98418,                0.98332,                0.97733,                0.97983,                0.90987,                0.43491,                0.23593,                0.84812,              0.0069734,              0.0069734,              0.0069734
                    109,                0.54397,                0.34707,                0.99644,                0.98826,                0.98437,                0.98737,                 0.9243,                0.41566,                0.24913,                 0.8348,              0.0069451,              0.0069451,              0.0069451
                    110,                 0.5319,                 0.3289,                0.98273,                0.97817,                0.99402,                0.98836,                0.92339,                0.41511,                0.23942,                0.84378,              0.0069169,              0.0069169,              0.0069169
                    111,                0.54306,                0.33924,                0.99126,                0.98956,                0.98526,                0.98628,                0.91416,                0.42083,                0.24623,                0.83795,              0.0068886,              0.0068886,              0.0068886
                    112,                0.54713,                0.33196,                0.99348,                0.98039,                0.99423,                 0.9859,                0.92233,                0.41257,                0.23221,                0.82997,              0.0068603,              0.0068603,              0.0068603
                    113,                0.52998,                0.33026,                0.98137,                0.97909,                0.98438,                0.98273,                0.90896,                0.42527,                0.22864,                0.83464,               0.006832,               0.006832,               0.006832
                    114,                0.52735,                  0.325,                0.98824,                0.96993,                 0.9873,                0.98122,                0.90843,                0.41152,                0.23752,                0.83891,              0.0068037,              0.0068037,              0.0068037
                    115,                0.53625,                0.33135,                0.98401,                 0.9825,                0.98958,                0.98638,                0.91971,                0.41239,                0.23992,                0.82854,              0.0067754,              0.0067754,              0.0067754
                    116,                0.52965,                0.33873,                0.97897,                0.97788,                0.98958,                0.98656,                0.92331,                0.40779,                 0.2329,                0.82539,              0.0067471,              0.0067471,              0.0067471
                    117,                0.53181,                0.33303,                0.98019,                0.97895,                0.98958,                0.98754,                0.92285,                0.40214,                0.22451,                0.81613,              0.0067189,              0.0067189,              0.0067189
