                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                0.61517,                0.53466,                 1.0272,                0.95993,                0.97123,                0.98652,                0.84912,                0.59546,                0.36573,                0.93582,              0.0097773,              0.0097773,              0.0097773
                     11,                0.59036,                 0.5086,                 1.0144,                0.93974,                0.95107,                0.97398,                0.81659,                0.60845,                0.41933,                0.94897,              0.0097525,              0.0097525,              0.0097525
                     12,                0.57613,                0.48582,                 1.0047,                0.96613,                0.97083,                0.98197,                0.83405,                0.60057,                0.36371,                0.93672,              0.0097278,              0.0097278,              0.0097278
                     13,                0.56998,                0.48789,                 1.0097,                0.96454,                 0.9668,                0.98317,                0.85493,                0.56397,                0.35449,                0.91125,               0.009703,               0.009703,               0.009703
                     14,                0.56177,                0.47792,                 1.0027,                0.95293,                0.98484,                0.98593,                0.85866,                0.55649,                0.32496,                0.91381,              0.0096783,              0.0096783,              0.0096783
                     15,                0.55036,                0.46507,                0.99743,                0.97155,                0.98548,                0.98738,                0.85578,                0.57146,                0.33571,                0.93147,              0.0096535,              0.0096535,              0.0096535
                     16,                0.54626,                0.46237,                0.99375,                  0.981,                0.96956,                0.98685,                0.84282,                0.59978,                0.35698,                0.93914,              0.0096288,              0.0096288,              0.0096288
                     17,                0.53762,                 0.4509,                 0.9959,                0.96005,                0.96848,                0.98661,                0.84657,                0.58567,                0.36714,                0.92602,               0.009604,               0.009604,               0.009604
                     18,                0.53221,                0.44481,                0.98712,                0.95465,                0.96518,                0.98321,                0.84931,                0.60387,                0.36827,                0.93138,              0.0095793,              0.0095793,              0.0095793
                     19,                0.52615,                0.43788,                0.98059,                0.95929,                0.98247,                0.98393,                0.86685,                0.55586,                0.33014,                0.91342,              0.0095545,              0.0095545,              0.0095545
                     20,                 0.5121,                0.42915,                0.97693,                0.97671,                0.99071,                0.98694,                0.86893,                0.53602,                0.31197,                0.89158,              0.0095298,              0.0095298,              0.0095298
                     21,                0.51874,                0.43436,                0.97951,                0.95989,                0.97585,                0.98514,                0.84725,                0.60242,                0.32153,                0.93104,               0.009505,               0.009505,               0.009505
                     22,                0.50504,                0.42737,                0.96888,                0.96502,                0.97687,                0.98976,                0.85197,                0.58237,                0.33073,                0.91903,              0.0094803,              0.0094803,              0.0094803
                     23,                0.50394,                0.41629,                0.97701,                 0.9847,                0.96462,                0.98825,                0.85159,                0.57209,                 0.3443,                 0.9089,              0.0094555,              0.0094555,              0.0094555
                     24,                0.49803,                0.41168,                0.97476,                0.95773,                0.97097,                0.98655,                0.85961,                0.58057,                0.32374,                 0.9105,              0.0094307,              0.0094307,              0.0094307
                     25,                0.49395,                0.40873,                0.96949,                0.97037,                0.97803,                0.98833,                 0.8758,                0.53539,                0.30899,                0.89141,               0.009406,               0.009406,               0.009406
                     26,                0.49034,                0.40592,                0.96825,                0.97407,                0.98006,                 0.9871,                0.85943,                0.55181,                0.30682,                0.90371,              0.0093813,              0.0093813,              0.0093813
                     27,                0.48885,                 0.4009,                0.96769,                0.95919,                0.98595,                0.98703,                0.86119,                 0.5533,                0.31261,                0.91392,              0.0093565,              0.0093565,              0.0093565
                     28,                0.48095,                0.40169,                 0.9655,                0.97967,                0.95398,                0.98727,                 0.8775,                0.53959,                0.29903,                0.89905,              0.0093317,              0.0093317,              0.0093317
                     29,                0.47848,                0.42341,                0.96158,                0.96245,                0.99306,                0.98634,                0.87253,                0.52713,                 0.2872,                0.89001,               0.009307,               0.009307,               0.009307
                     30,                0.47032,                0.39277,                0.95863,                0.96957,                0.97759,                0.98778,                0.87577,                0.51593,                0.29058,                0.89094,              0.0092823,              0.0092823,              0.0092823
                     31,                0.47707,                0.39544,                0.96223,                0.97238,                0.97669,                0.98864,                0.87107,                0.55461,                0.29379,                0.91407,              0.0092575,              0.0092575,              0.0092575
                     32,                 0.4703,                0.38805,                0.95786,                0.96597,                0.99069,                0.99147,                0.88296,                0.50017,                 0.2795,                0.87067,              0.0092327,              0.0092327,              0.0092327
                     33,                0.46723,                 0.3796,                0.95906,                0.97479,                0.98832,                0.98815,                0.86733,                0.55285,                0.30514,                0.89587,               0.009208,               0.009208,               0.009208
                     34,                0.46433,                0.38395,                0.95877,                0.97859,                 0.9826,                0.98921,                0.87251,                0.53856,                0.29335,                0.89715,              0.0091833,              0.0091833,              0.0091833
                     35,                0.46456,                0.38326,                0.95955,                0.95793,                0.98331,                0.98749,                0.87117,                0.56602,                0.31175,                0.90025,              0.0091585,              0.0091585,              0.0091585
                     36,                0.46009,                0.38503,                0.95443,                0.97081,                0.97009,                0.98356,                0.86713,                0.55114,                0.29666,                0.90022,              0.0091337,              0.0091337,              0.0091337
                     37,                0.45326,                0.37095,                0.95468,                0.96814,                0.99416,                0.98959,                0.87441,                0.55979,                0.29313,                0.90824,               0.009109,               0.009109,               0.009109
                     38,                0.45443,                0.37419,                 0.9531,                 0.9603,                0.98947,                0.98929,                0.88505,                 0.5259,                0.27656,                0.88107,              0.0090843,              0.0090843,              0.0090843
                     39,                0.45178,                0.36924,                 0.9489,                0.96125,                0.98757,                0.98598,                0.87161,                0.52603,                0.28984,                 0.8931,              0.0090595,              0.0090595,              0.0090595
                     40,                0.44629,                0.37088,                0.95302,                0.96926,                0.97479,                0.98458,                0.87667,                0.52252,                0.28109,                0.88576,              0.0090347,              0.0090347,              0.0090347
                     41,                0.44759,                0.36494,                0.94742,                 0.9763,                0.97496,                0.98919,                0.88271,                0.52983,                0.27184,                0.87804,                0.00901,                0.00901,                0.00901
                     42,                0.44554,                0.36804,                0.94555,                0.96852,                0.98189,                0.98721,                0.87871,                0.52292,                0.28562,                0.87959,              0.0089853,              0.0089853,              0.0089853
                     43,                0.43793,                0.35775,                  0.944,                0.96873,                0.97563,                0.98534,                0.87835,                0.52034,                 0.2978,                0.87813,              0.0089605,              0.0089605,              0.0089605
                     44,                0.43843,                0.36424,                0.94635,                0.96552,                0.98493,                0.98659,                 0.8769,                0.50775,                 0.2711,                0.87812,              0.0089358,              0.0089358,              0.0089358
                     45,                0.43322,                0.35881,                0.94371,                0.97086,                0.97585,                0.98685,                0.87719,                0.53585,                0.27211,                0.89514,               0.008911,               0.008911,               0.008911
                     46,                0.43455,                0.35497,                0.94412,                0.97362,                0.98064,                 0.9883,                0.88086,                0.50644,                0.27367,                0.87248,              0.0088863,              0.0088863,              0.0088863
                     47,                 0.4334,                0.36149,                0.94673,                0.97812,                0.98426,                0.98862,                0.87708,                0.51164,                 0.2729,                 0.8833,              0.0088615,              0.0088615,              0.0088615
                     48,                0.43591,                0.35753,                0.94034,                  0.979,                0.97723,                0.98791,                0.88588,                0.49767,                0.27695,                0.86333,              0.0088368,              0.0088368,              0.0088368
                     49,                0.42872,                0.37081,                0.93944,                0.97428,                  0.979,                0.98639,                 0.8792,                0.54025,                0.27997,                0.89649,               0.008812,               0.008812,               0.008812
                     50,                0.42345,                 0.3426,                0.93622,                0.97845,                0.98046,                0.98592,                0.88369,                0.50085,                 0.2666,                0.86801,              0.0087872,              0.0087872,              0.0087872
                     51,                0.42595,                0.34435,                0.94088,                0.96704,                0.98511,                 0.9844,                0.87849,                0.51461,                 0.2675,                0.89117,              0.0087625,              0.0087625,              0.0087625
                     52,                0.42408,                 0.3463,                0.93967,                0.96997,                0.98385,                0.98795,                0.88164,                0.50361,                0.26238,                0.88988,              0.0087378,              0.0087378,              0.0087378
                     53,                0.41815,                0.34399,                0.93839,                0.97545,                0.98747,                0.98704,                0.89078,                0.50917,                0.26516,                0.87434,               0.008713,               0.008713,               0.008713
                     54,                0.42213,                0.34359,                0.93832,                0.97277,                0.98312,                 0.9875,                0.88765,                0.48543,                0.25742,                0.86592,              0.0086882,              0.0086882,              0.0086882
                     55,                0.41725,                0.34421,                0.93607,                0.96311,                0.98646,                0.98688,                 0.8789,                 0.5024,                0.25681,                0.87222,              0.0086635,              0.0086635,              0.0086635
                     56,                0.41811,                0.34041,                0.93672,                0.98207,                 0.9867,                0.98733,                0.88063,                0.50378,                0.25894,                0.87417,              0.0086388,              0.0086388,              0.0086388
                     57,                0.40524,                0.33131,                0.93084,                0.97602,                0.96937,                0.98646,                0.87872,                0.50566,                0.26672,                0.87969,               0.008614,               0.008614,               0.008614
                     58,                0.41355,                0.34078,                0.93442,                0.97623,                0.98432,                0.98757,                 0.8867,                0.50297,                0.27524,                0.86468,              0.0085893,              0.0085893,              0.0085893
                     59,                 0.4114,                0.33732,                0.93382,                0.97322,                 0.9794,                0.98618,                0.88519,                0.49871,                0.27146,                0.85986,              0.0085645,              0.0085645,              0.0085645
                     60,                0.40953,                0.33213,                0.93252,                0.97009,                0.98847,                0.98547,                0.87737,                0.50653,                0.26424,                0.87307,              0.0085398,              0.0085398,              0.0085398
                     61,                0.41394,                0.34083,                0.93594,                 0.9798,                0.98113,                0.98624,                0.87679,                0.50658,                0.26056,                0.88122,               0.008515,               0.008515,               0.008515
                     62,                0.41279,                0.33385,                0.93563,                0.97944,                0.97935,                0.98698,                0.88153,                0.50605,                 0.2594,                0.87582,              0.0084903,              0.0084903,              0.0084903
                     63,                 0.4099,                0.33014,                0.93281,                0.96544,                0.98892,                0.98648,                0.88394,                0.50866,                0.25627,                0.87593,              0.0084655,              0.0084655,              0.0084655
                     64,                0.40394,                0.33033,                0.92839,                0.97255,                0.99442,                0.98882,                  0.887,                0.50066,                0.26307,                0.86975,              0.0084408,              0.0084408,              0.0084408
                     65,                0.40433,                   0.33,                 0.9305,                0.97045,                0.99173,                0.98865,                0.88954,                0.49799,                0.25451,                0.86644,               0.008416,               0.008416,               0.008416
                     66,                0.40285,                0.33079,                0.93362,                0.97797,                0.98782,                0.98942,                0.89362,                0.49304,                0.24851,                0.86557,              0.0083913,              0.0083913,              0.0083913
                     67,                0.39891,                0.33005,                0.92926,                0.97234,                0.98184,                0.98606,                 0.8837,                0.50294,                0.25409,                0.87501,              0.0083665,              0.0083665,              0.0083665
                     68,                0.39671,                0.32392,                0.92872,                0.97278,                0.98484,                0.98786,                0.88963,                0.48811,                0.25263,                0.86348,              0.0083418,              0.0083418,              0.0083418
                     69,                0.40596,                0.32467,                0.93848,                0.97572,                0.99069,                 0.9898,                 0.8906,                0.50436,                0.25545,                 0.8697,               0.008317,               0.008317,               0.008317
                     70,                0.39674,                0.31815,                0.92941,                0.95969,                0.99069,                0.98776,                0.88899,                0.48989,                0.25233,                0.86396,              0.0082922,              0.0082922,              0.0082922
                     71,                0.39449,                0.32043,                0.92527,                 0.9744,                0.99236,                0.98819,                0.89219,                0.49291,                0.24509,                0.86955,              0.0082675,              0.0082675,              0.0082675
                     72,                0.39996,                0.32283,                0.92822,                0.97252,                0.98507,                0.98721,                0.88961,                0.50261,                0.25265,                0.86924,              0.0082428,              0.0082428,              0.0082428
                     73,                 0.3934,                0.33508,                0.92469,                0.97125,                0.98779,                0.98863,                0.89571,                0.47901,                0.24353,                0.86228,               0.008218,               0.008218,               0.008218
                     74,                0.39223,                0.31871,                0.92489,                0.97804,                0.98686,                0.98856,                0.89639,                0.49057,                0.24503,                0.86445,              0.0081932,              0.0081932,              0.0081932
                     75,                0.38596,                0.31609,                0.92576,                 0.9741,                0.98182,                0.98754,                0.88555,                0.49338,                0.24756,                0.86899,              0.0081685,              0.0081685,              0.0081685
                     76,                0.39351,                0.31521,                0.92782,                0.97707,                0.98831,                0.98839,                0.89708,                0.47379,                0.24024,                0.85855,              0.0081437,              0.0081437,              0.0081437
                     77,                0.38947,                0.31764,                0.92717,                0.97453,                0.98508,                0.98654,                 0.8934,                0.47347,                0.24818,                 0.8605,               0.008119,               0.008119,               0.008119
                     78,                0.38642,                0.31962,                0.92174,                0.97347,                0.98405,                0.98699,                0.89903,                0.47238,                0.24218,                0.85776,              0.0080942,              0.0080942,              0.0080942
                     79,                0.38818,                0.31111,                0.92333,                 0.9775,                 0.9866,                0.98739,                0.90125,                0.46452,                0.23503,                0.84896,              0.0080695,              0.0080695,              0.0080695
                     80,                0.38964,                 0.3129,                0.92247,                0.97355,                0.98822,                0.98854,                 0.8999,                 0.4722,                0.24033,                0.85004,              0.0080447,              0.0080447,              0.0080447
                     81,                0.39101,                0.31549,                0.93018,                 0.9719,                 0.9892,                0.98682,                0.90276,                0.45933,                0.23412,                0.84315,                0.00802,                0.00802,                0.00802
                     82,                0.38484,                0.31241,                0.92334,                0.96495,                0.99069,                0.98573,                0.89956,                0.47348,                0.24779,                 0.8457,              0.0079953,              0.0079953,              0.0079953
                     83,                 0.3839,                0.30895,                0.92235,                 0.9655,                0.98379,                0.98626,                0.89636,                0.47814,                0.25488,                0.85107,              0.0079705,              0.0079705,              0.0079705
                     84,                0.38184,                0.30705,                0.92161,                0.97775,                0.98238,                0.98582,                0.89554,                0.48864,                0.25631,                0.85671,              0.0079457,              0.0079457,              0.0079457
                     85,                0.38696,                0.31405,                0.92161,                0.97548,                 0.9805,                0.98515,                0.88941,                0.49451,                0.25465,                0.86472,               0.007921,               0.007921,               0.007921
                     86,                0.38126,                0.30556,                0.92191,                0.98011,                0.98104,                0.98637,                0.89091,                0.49442,                0.24677,                0.86453,              0.0078963,              0.0078963,              0.0078963
                     87,                 0.3801,                0.31085,                0.92031,                0.97752,                0.98282,                  0.987,                0.89307,                0.48823,                0.24387,                0.86171,              0.0078715,              0.0078715,              0.0078715
                     88,                0.37923,                  0.306,                0.91954,                0.97335,                0.99069,                0.98711,                0.89771,                 0.4804,                0.24218,                0.85871,              0.0078467,              0.0078467,              0.0078467
                     89,                0.37919,                0.30831,                0.92143,                0.96965,                0.98892,                0.98729,                0.89506,                0.47333,                0.24426,                0.85385,               0.007822,               0.007822,               0.007822
                     90,                 0.3784,                0.30611,                 0.9199,                0.97678,                0.98316,                0.98685,                0.89364,                0.47497,                0.25029,                0.85602,              0.0077973,              0.0077973,              0.0077973
                     91,                0.37852,                0.30899,                0.92228,                 0.9766,                0.98247,                0.98557,                0.89608,                0.46774,                0.23865,                0.85118,              0.0077725,              0.0077725,              0.0077725
                     92,                0.37805,                0.30203,                0.92262,                0.97806,                0.98188,                0.98764,                0.90223,                0.46377,                0.23568,                0.84723,              0.0077478,              0.0077478,              0.0077478
                     93,                0.37426,                0.30327,                0.91804,                0.97409,                0.98197,                0.98733,                0.89779,                0.46325,                0.23907,                0.84544,               0.007723,               0.007723,               0.007723
                     94,                0.37312,                0.30438,                0.92107,                0.97909,                0.98324,                0.98714,                0.90033,                0.46718,                0.24099,                0.84694,              0.0076983,              0.0076983,              0.0076983
                     95,                0.38324,                0.31482,                0.93585,                0.98365,                0.97204,                0.98776,                0.89781,                0.46818,                0.24234,                0.84987,              0.0076735,              0.0076735,              0.0076735
                     96,                0.36906,                0.30234,                 0.9163,                0.96413,                0.99065,                  0.987,                0.89995,                0.46564,                0.24364,                0.85258,              0.0076488,              0.0076488,              0.0076488
                     97,                 0.3789,                0.30061,                0.92157,                0.97896,                0.97113,                0.98642,                0.89923,                0.46858,                0.23836,                0.85624,               0.007624,               0.007624,               0.007624
                     98,                0.37517,                0.31377,                0.92117,                0.98165,                0.97189,                0.98762,                0.90107,                0.46804,                0.23833,                0.85509,              0.0075993,              0.0075993,              0.0075993
                     99,                0.38073,                0.30596,                0.92165,                0.98171,                0.97561,                 0.9887,                0.90018,                0.46636,                0.23527,                0.85637,              0.0075745,              0.0075745,              0.0075745
                    100,                0.37308,                 0.2983,                0.91806,                0.98131,                0.98035,                0.98809,                0.90053,                0.46731,                0.23602,                0.85469,              0.0075498,              0.0075498,              0.0075498
                    101,                0.36866,                 0.3023,                0.91539,                0.97068,                0.98607,                 0.9882,                0.90207,                0.46664,                0.23912,                0.85585,               0.007525,               0.007525,               0.007525
                    102,                0.36985,                0.29398,                0.91448,                0.97761,                0.98187,                0.98849,                0.89945,                0.46832,                0.24506,                0.85639,              0.0075003,              0.0075003,              0.0075003
                    103,                0.37373,                0.30574,                0.92065,                0.97933,                0.97892,                0.98753,                0.90032,                0.46446,                0.23976,                0.85425,              0.0074755,              0.0074755,              0.0074755
                    104,                0.36925,                 0.2955,                0.91635,                0.98145,                0.97868,                0.98821,                0.90065,                0.46164,                0.23852,                0.85372,              0.0074507,              0.0074507,              0.0074507
                    105,                 0.3653,                0.29014,                0.91758,                0.97227,                0.98621,                0.98857,                0.90314,                0.46235,                0.23707,                0.85393,               0.007426,               0.007426,               0.007426
                    106,                0.36168,                0.29638,                 0.9118,                0.97448,                0.98296,                0.98835,                0.90094,                0.46465,                 0.2393,                 0.8535,              0.0074013,              0.0074013,              0.0074013
                    107,                0.36633,                0.29609,                0.91628,                0.97867,                0.98177,                0.98654,                0.89955,                0.46234,                0.23874,                  0.853,              0.0073765,              0.0073765,              0.0073765
                    108,                0.36642,                  0.289,                0.91452,                0.97588,                0.98754,                 0.9867,                0.89668,                 0.4684,                 0.2358,                0.85448,              0.0073517,              0.0073517,              0.0073517
                    109,                0.35987,                 0.2917,                0.91261,                 0.9757,                0.98734,                0.98825,                0.90003,                0.47063,                 0.2356,                0.85427,               0.007327,               0.007327,               0.007327
                    110,                0.36404,                0.29321,                 0.9135,                0.97323,                0.98732,                0.98731,                0.89781,                0.46563,                0.23744,                0.85284,              0.0073023,              0.0073023,              0.0073023
                    111,                0.36579,                 0.2953,                0.91665,                0.97361,                0.98527,                0.98718,                0.89717,                0.46649,                0.23625,                0.85061,              0.0072775,              0.0072775,              0.0072775
                    112,                0.35727,                0.28808,                0.91113,                0.97434,                0.98676,                0.98756,                0.89915,                0.46441,                0.23404,                0.84922,              0.0072527,              0.0072527,              0.0072527
                    113,                0.36006,                0.28468,                0.91244,                0.97411,                0.98832,                 0.9872,                0.89783,                0.46329,                0.23209,                0.84678,               0.007228,               0.007228,               0.007228
                    114,                0.35727,                0.28907,                0.91479,                0.97799,                0.98595,                0.98821,                0.90213,                0.46551,                0.23025,                0.84684,              0.0072033,              0.0072033,              0.0072033
                    115,                0.35892,                0.28725,                0.91297,                0.97901,                0.98582,                0.98855,                0.90129,                0.46791,                0.23214,                0.84755,              0.0071785,              0.0071785,              0.0071785
                    116,                0.35946,                0.28781,                0.91273,                0.97731,                0.98358,                0.98849,                0.90268,                0.47152,                0.23211,                0.85134,              0.0071538,              0.0071538,              0.0071538
                    117,                0.36058,                0.28935,                0.91411,                0.97874,                0.98266,                0.98809,                0.90026,                0.47546,                0.23516,                0.85578,               0.007129,               0.007129,               0.007129
                    118,                0.35965,                 0.2934,                0.91242,                0.97759,                0.98121,                0.98812,                0.89979,                0.47114,                0.23369,                0.85165,              0.0071042,              0.0071042,              0.0071042
                    119,                0.35563,                 0.2874,                0.91326,                0.98251,                0.98321,                0.98823,                0.90116,                0.46959,                0.23528,                0.85038,              0.0070795,              0.0070795,              0.0070795
                    120,                0.36279,                0.28968,                0.91205,                0.97927,                0.98361,                0.98835,                0.90291,                0.46641,                0.23574,                0.84813,              0.0070547,              0.0070547,              0.0070547
                    121,                0.34773,                0.28379,                0.90924,                0.98253,                 0.9849,                 0.9882,                 0.8992,                0.46503,                0.23497,                 0.8486,                0.00703,                0.00703,                0.00703
                    122,                0.35713,                0.28723,                 0.9127,                0.98169,                0.98194,                0.98797,                0.89674,                0.47128,                0.23491,                0.85204,              0.0070053,              0.0070053,              0.0070053
                    123,                0.35686,                0.28674,                0.91404,                0.97912,                0.98498,                0.98819,                0.89753,                0.47177,                0.23222,                0.85201,              0.0069805,              0.0069805,              0.0069805
                    124,                 0.3531,                0.28295,                0.91119,                0.97971,                0.98483,                0.98801,                0.90073,                 0.4694,                0.23279,                0.85126,              0.0069558,              0.0069558,              0.0069558
                    125,                0.34951,                 0.2855,                0.90817,                 0.9754,                0.98832,                0.98794,                0.89922,                0.46794,                0.23038,                0.85018,               0.006931,               0.006931,               0.006931
                    126,                0.35655,                0.28601,                0.91269,                0.98142,                 0.9827,                0.98793,                0.90106,                0.46915,                0.23154,                0.85038,              0.0069063,              0.0069063,              0.0069063
                    127,                0.35041,                0.28285,                0.90851,                0.97362,                0.98988,                0.98787,                0.89975,                0.47032,                0.23294,                0.85063,              0.0068815,              0.0068815,              0.0068815
                    128,                0.35284,                0.28269,                 0.9097,                0.97421,                0.98933,                0.98795,                0.89864,                 0.4758,                0.23462,                 0.8531,              0.0068568,              0.0068568,              0.0068568
                    129,                0.35272,                0.28653,                0.90884,                0.97402,                0.99023,                0.98807,                0.90099,                0.47507,                0.23665,                0.85336,               0.006832,               0.006832,               0.006832
                    130,                0.34888,                 0.2781,                 0.9086,                0.97366,                0.98986,                0.98804,                0.90103,                0.47335,                0.23592,                0.85296,              0.0068073,              0.0068073,              0.0068073
                    131,                0.34898,                0.27676,                0.90601,                0.97325,                0.98974,                0.98773,                0.90036,                0.47145,                0.23609,                0.85222,              0.0067825,              0.0067825,              0.0067825
                    132,                0.35247,                0.28336,                0.91213,                0.98439,                0.97893,                 0.9877,                0.90072,                0.47148,                0.23447,                0.85297,              0.0067577,              0.0067577,              0.0067577
                    133,                0.34778,                0.28032,                0.90949,                0.98422,                0.98008,                0.98808,                0.90103,                0.47304,                0.23493,                0.85431,               0.006733,               0.006733,               0.006733
                    134,                0.34817,                0.27777,                0.90555,                0.98437,                0.98007,                0.98797,                 0.9019,                0.47375,                0.23436,                0.85569,              0.0067082,              0.0067082,              0.0067082
                    135,                0.34771,                0.27793,                0.90918,                0.98534,                 0.9801,                0.98785,                0.90317,                 0.4753,                0.23353,                0.85717,              0.0066835,              0.0066835,              0.0066835
                    136,                0.34148,                0.27701,                0.90633,                0.98565,                0.97917,                0.98769,                0.90205,                0.47414,                0.23424,                0.85608,              0.0066587,              0.0066587,              0.0066587
                    137,                0.34091,                 0.2765,                0.90497,                0.98438,                 0.9797,                0.98772,                0.90444,                0.47301,                0.23442,                0.85461,               0.006634,               0.006634,               0.006634
                    138,                0.34796,                0.28128,                0.91058,                0.98148,                0.98359,                 0.9873,                0.90586,                0.47435,                0.23416,                0.85588,              0.0066092,              0.0066092,              0.0066092
                    139,                0.34437,                0.27657,                0.90628,                0.97985,                0.98407,                0.98732,                0.90682,                0.47383,                0.23581,                0.85573,              0.0065845,              0.0065845,              0.0065845
                    140,                0.34272,                0.27761,                0.90288,                 0.9789,                0.98705,                0.98768,                0.90618,                0.47246,                 0.2343,                0.85478,              0.0065598,              0.0065598,              0.0065598
                    141,                0.34123,                0.27319,                0.90634,                0.97857,                0.98774,                0.98743,                0.90602,                0.47176,                0.23559,                0.85442,               0.006535,               0.006535,               0.006535
                    142,                0.35012,                0.27682,                0.91338,                0.97864,                0.98763,                0.98719,                0.90466,                0.47235,                0.23503,                0.85492,              0.0065102,              0.0065102,              0.0065102
                    143,                0.33993,                0.27118,                0.90634,                0.97899,                0.98814,                0.98722,                0.90454,                0.47302,                0.23728,                0.85463,              0.0064855,              0.0064855,              0.0064855
                    144,                0.34027,                0.27291,                0.90626,                0.97907,                0.98816,                0.98747,                 0.9065,                0.47166,                0.23662,                0.85383,              0.0064608,              0.0064608,              0.0064608
                    145,                0.34188,                0.27635,                0.90891,                 0.9774,                0.98832,                0.98757,                0.90624,                 0.4696,                0.23563,                 0.8531,               0.006436,               0.006436,               0.006436
                    146,                0.34071,                0.27921,                 0.9064,                 0.9775,                0.98832,                0.98767,                0.90732,                0.46903,                0.23502,                0.85323,              0.0064112,              0.0064112,              0.0064112
                    147,                0.34489,                0.27632,                0.90883,                0.98148,                0.98563,                0.98731,                 0.9061,                0.46837,                0.23465,                0.85298,              0.0063865,              0.0063865,              0.0063865
                    148,                0.34121,                0.27532,                0.90607,                0.98153,                0.98551,                0.98673,                0.90603,                0.46796,                0.23558,                0.85225,              0.0063618,              0.0063618,              0.0063618
                    149,                0.33868,                0.27105,                0.90501,                0.98154,                0.98684,                0.98665,                0.90605,                0.46723,                0.23469,                0.85173,               0.006337,               0.006337,               0.006337
                    150,                0.34158,                0.27936,                0.90703,                0.98155,                0.98685,                0.98679,                0.90803,                0.46716,                0.23459,                0.85112,              0.0063122,              0.0063122,              0.0063122
                    151,                0.34445,                0.27602,                 0.9077,                0.98012,                0.98595,                0.98674,                0.90795,                0.46634,                 0.2334,                0.85071,              0.0062875,              0.0062875,              0.0062875
                    152,                0.33441,                0.26578,                0.90187,                0.97977,                0.98595,                0.98641,                0.90755,                0.46554,                0.23416,                0.85026,              0.0062628,              0.0062628,              0.0062628
                    153,                0.33763,                  0.273,                0.90563,                0.97915,                0.98595,                0.98634,                0.90829,                0.46494,                0.23254,                0.84981,               0.006238,               0.006238,               0.006238
                    154,                0.33178,                0.26706,                0.90177,                0.97863,                0.98595,                0.98651,                0.90669,                0.46386,                 0.2332,                0.84881,              0.0062132,              0.0062132,              0.0062132
                    155,                 0.3344,                0.26952,                0.90395,                0.98101,                0.98595,                  0.986,                0.90799,                0.46275,                0.23439,                0.84775,              0.0061885,              0.0061885,              0.0061885
                    156,                0.34096,                0.27072,                0.90636,                0.98112,                0.98549,                0.98594,                0.90796,                 0.4625,                0.23596,                0.84749,              0.0061637,              0.0061637,              0.0061637
                    157,                0.33305,                0.26471,                0.89946,                0.98106,                0.98457,                0.98601,                 0.9069,                0.46184,                0.23787,                0.84718,               0.006139,               0.006139,               0.006139
                    158,                0.33438,                0.26604,                0.90594,                0.98104,                0.98343,                0.98601,                 0.9077,                0.46073,                0.23884,                0.84602,              0.0061142,              0.0061142,              0.0061142
                    159,                 0.3365,                0.27025,                0.90269,                0.98078,                0.98566,                0.98612,                0.90638,                0.45999,                0.23822,                0.84545,              0.0060895,              0.0060895,              0.0060895
                    160,                0.33459,                0.26833,                0.90384,                0.98045,                0.98595,                0.98617,                0.90725,                0.46029,                0.23776,                0.84558,              0.0060647,              0.0060647,              0.0060647
